Model,MSO2014
Firmware Version,1.06
Point Format,Y
Horizontal Units,S
Horizontal Scale,"0,00001"
Sample Interval,"0,000000001"
Filter Frequency,100000000.0
Record Length,100000.0
Gating,0.0% to 100.0%
Probe Attenuation,1.0
Vertical Units,V
Vertical Offset,-0.0
Vertical Scale,1.0
Label,
TIME,CH1
4.53600e-06,0.52
4.53700e-06,0.44
4.53800e-06,0.4
4.53900e-06,0.32
4.54000e-06,0.2
4.54100e-06,0.12
4.54200e-06,0.08
4.54300e-06,-0.0
4.54400e-06,-0.08
4.54500e-06,-0.2
4.54600e-06,-0.28
4.54700e-06,-0.4
4.54800e-06,-0.44
4.54900e-06,-0.52
4.55000e-06,-0.64
4.55100e-06,-0.72
4.55200e-06,-0.8
4.55300e-06,-0.88
4.55400e-06,-0.92
4.55500e-06,-1.0
4.55600e-06,-1.08
4.55700e-06,-1.16
4.55800e-06,-1.2
4.55900e-06,-1.28
4.56000e-06,-1.36
4.56100e-06,-1.4
4.56200e-06,-1.44
4.56300e-06,-1.52
4.56400e-06,-1.56
4.56500e-06,-1.6
4.56600e-06,-1.6
4.56700e-06,-1.68
4.56800e-06,-1.68
4.56900e-06,-1.72
4.57000e-06,-1.72
4.57100e-06,-1.76
4.57200e-06,-1.76
4.57300e-06,-1.76
4.57400e-06,-1.76
4.57500e-06,-1.76
4.57600e-06,-1.72
4.57700e-06,-1.72
4.57800e-06,-1.72
4.57900e-06,-1.64
4.58000e-06,-1.6
4.58100e-06,-1.6
4.58200e-06,-1.56
4.58300e-06,-1.56
4.58400e-06,-1.52
4.58500e-06,-1.48
4.58600e-06,-1.48
4.58700e-06,-1.44
4.58800e-06,-1.4
4.58900e-06,-1.4
4.59000e-06,-1.36
4.59100e-06,-1.36
4.59200e-06,-1.32
4.59300e-06,-1.28
4.59400e-06,-1.28
4.59500e-06,-1.24
4.59600e-06,-1.24
4.59700e-06,-1.24
4.59800e-06,-1.2
4.59900e-06,-1.2
4.60000e-06,-1.2
4.60100e-06,-1.2
4.60200e-06,-1.2
4.60300e-06,-1.16
4.60400e-06,-1.16
4.60500e-06,-1.16
4.60600e-06,-1.16
4.60700e-06,-1.12
4.60800e-06,-1.16
4.60900e-06,-1.12
4.61000e-06,-1.12
4.61100e-06,-1.12
4.61200e-06,-1.08
4.61300e-06,-1.12
4.61400e-06,-1.08
4.61500e-06,-1.12
4.61600e-06,-1.08
4.61700e-06,-1.08
4.61800e-06,-1.08
4.61900e-06,-1.08
4.62000e-06,-1.08
4.62100e-06,-1.08
4.62200e-06,-1.04
4.62300e-06,-1.04
4.62400e-06,-1.0
4.62500e-06,-1.0
4.62600e-06,-1.0
4.62700e-06,-0.92
4.62800e-06,-0.88
4.62900e-06,-0.84
4.63000e-06,-0.8
4.63100e-06,-0.76
4.63200e-06,-0.76
4.63300e-06,-0.72
4.63400e-06,-0.6
4.63500e-06,-0.6
4.63600e-06,-0.52
4.63700e-06,-0.48
4.63800e-06,-0.4
4.63900e-06,-0.32
4.64000e-06,-0.24
4.64100e-06,-0.16
4.64200e-06,-0.04
4.64300e-06,-0.0
4.64400e-06,0.12
4.64500e-06,0.16
4.64600e-06,0.28
4.64700e-06,0.36
4.64800e-06,0.48
4.64900e-06,0.52
4.65000e-06,0.6
4.65100e-06,0.72
4.65200e-06,0.76
4.65300e-06,0.88
4.65400e-06,0.96
4.65500e-06,1.0
4.65600e-06,1.08
4.65700e-06,1.16
4.65800e-06,1.24
4.65900e-06,1.28
4.66000e-06,1.36
4.66100e-06,1.4
4.66200e-06,1.44
4.66300e-06,1.48
4.66400e-06,1.56
4.66500e-06,1.6
4.66600e-06,1.64
4.66700e-06,1.68
4.66800e-06,1.68
4.66900e-06,1.72
4.67000e-06,1.76
4.67100e-06,1.76
4.67200e-06,1.76
4.67300e-06,1.76
4.67400e-06,1.76
4.67500e-06,1.72
4.67600e-06,1.72
4.67700e-06,1.68
4.67800e-06,1.68
4.67900e-06,1.64
4.68000e-06,1.64
4.68100e-06,1.6
4.68200e-06,1.6
4.68300e-06,1.56
4.68400e-06,1.56
4.68500e-06,1.48
4.68600e-06,1.48
4.68700e-06,1.44
4.68800e-06,1.44
4.68900e-06,1.4
4.69000e-06,1.36
4.69100e-06,1.32
4.69200e-06,1.32
4.69300e-06,1.28
4.69400e-06,1.28
4.69500e-06,1.24
4.69600e-06,1.24
4.69700e-06,1.2
4.69800e-06,1.2
4.69900e-06,1.2
4.70000e-06,1.16
4.70100e-06,1.16
4.70200e-06,1.16
4.70300e-06,1.16
4.70400e-06,1.16
4.70500e-06,1.16
4.70600e-06,1.16
4.70700e-06,1.12
4.70800e-06,1.16
4.70900e-06,1.12
4.71000e-06,1.12
4.71100e-06,1.12
4.71200e-06,1.12
4.71300e-06,1.12
4.71400e-06,1.12
4.71500e-06,1.12
4.71600e-06,1.08
4.71700e-06,1.08
4.71800e-06,1.08
4.71900e-06,1.08
4.72000e-06,1.08
4.72100e-06,1.04
4.72200e-06,1.04
4.72300e-06,1.04
4.72400e-06,1.04
4.72500e-06,0.96
4.72600e-06,0.96
4.72700e-06,0.92
4.72800e-06,0.92
4.72900e-06,0.88
4.73000e-06,0.84
4.73100e-06,0.76
4.73200e-06,0.72
4.73300e-06,0.68
4.73400e-06,0.64
4.73500e-06,0.56
4.73600e-06,0.52
4.73700e-06,0.44
4.73800e-06,0.36
4.73900e-06,0.28
4.74000e-06,0.24
4.74100e-06,0.16
4.74200e-06,0.08
4.74300e-06,-0.04
4.74400e-06,-0.12
4.74500e-06,-0.2
4.74600e-06,-0.28
4.74700e-06,-0.4
4.74800e-06,-0.44
4.74900e-06,-0.56
4.75000e-06,-0.64
4.75100e-06,-0.72
4.75200e-06,-0.8
4.75300e-06,-0.84
4.75400e-06,-0.92
4.75500e-06,-1.0
4.75600e-06,-1.08
4.75700e-06,-1.16
4.75800e-06,-1.24
4.75900e-06,-1.28
4.76000e-06,-1.36
4.76100e-06,-1.4
4.76200e-06,-1.44
4.76300e-06,-1.52
4.76400e-06,-1.56
4.76500e-06,-1.64
4.76600e-06,-1.64
4.76700e-06,-1.68
4.76800e-06,-1.68
4.76900e-06,-1.72
4.77000e-06,-1.72
4.77100e-06,-1.72
4.77200e-06,-1.72
4.77300e-06,-1.72
4.77400e-06,-1.72
4.77500e-06,-1.72
4.77600e-06,-1.72
4.77700e-06,-1.72
4.77800e-06,-1.68
4.77900e-06,-1.68
4.78000e-06,-1.6
4.78100e-06,-1.6
4.78200e-06,-1.56
4.78300e-06,-1.56
4.78400e-06,-1.52
4.78500e-06,-1.48
4.78600e-06,-1.48
4.78700e-06,-1.44
4.78800e-06,-1.4
4.78900e-06,-1.36
4.79000e-06,-1.36
4.79100e-06,-1.32
4.79200e-06,-1.32
4.79300e-06,-1.32
4.79400e-06,-1.28
4.79500e-06,-1.28
4.79600e-06,-1.24
4.79700e-06,-1.2
4.79800e-06,-1.2
4.79900e-06,-1.2
4.80000e-06,-1.2
4.80100e-06,-1.16
4.80200e-06,-1.16
4.80300e-06,-1.16
4.80400e-06,-1.16
4.80500e-06,-1.16
4.80600e-06,-1.16
4.80700e-06,-1.16
4.80800e-06,-1.16
4.80900e-06,-1.12
4.81000e-06,-1.12
4.81100e-06,-1.12
4.81200e-06,-1.12
4.81300e-06,-1.12
4.81400e-06,-1.12
4.81500e-06,-1.08
4.81600e-06,-1.08
4.81700e-06,-1.08
4.81800e-06,-1.08
4.81900e-06,-1.08
4.82000e-06,-1.08
4.82100e-06,-1.04
4.82200e-06,-1.04
4.82300e-06,-1.04
4.82400e-06,-1.0
4.82500e-06,-1.0
4.82600e-06,-0.96
4.82700e-06,-0.92
4.82800e-06,-0.88
4.82900e-06,-0.88
4.83000e-06,-0.84
4.83100e-06,-0.8
4.83200e-06,-0.72
4.83300e-06,-0.68
4.83400e-06,-0.6
4.83500e-06,-0.56
4.83600e-06,-0.48
4.83700e-06,-0.44
4.83800e-06,-0.36
4.83900e-06,-0.32
4.84000e-06,-0.2
4.84100e-06,-0.16
4.84200e-06,-0.08
4.84300e-06,-0.0
4.84400e-06,0.12
4.84500e-06,0.2
4.84600e-06,0.28
4.84700e-06,0.36
4.84800e-06,0.48
4.84900e-06,0.52
4.85000e-06,0.64
4.85100e-06,0.68
4.85200e-06,0.8
4.85300e-06,0.88
4.85400e-06,0.92
4.85500e-06,1.0
4.85600e-06,1.08
4.85700e-06,1.16
4.85800e-06,1.24
4.85900e-06,1.28
4.86000e-06,1.36
4.86100e-06,1.4
4.86200e-06,1.48
4.86300e-06,1.48
4.86400e-06,1.56
4.86500e-06,1.6
4.86600e-06,1.64
4.86700e-06,1.68
4.86800e-06,1.68
4.86900e-06,1.72
4.87000e-06,1.72
4.87100e-06,1.72
4.87200e-06,1.72
4.87300e-06,1.72
4.87400e-06,1.72
4.87500e-06,1.72
4.87600e-06,1.72
4.87700e-06,1.68
4.87800e-06,1.68
4.87900e-06,1.68
4.88000e-06,1.64
4.88100e-06,1.6
4.88200e-06,1.6
4.88300e-06,1.56
4.88400e-06,1.52
4.88500e-06,1.48
4.88600e-06,1.48
4.88700e-06,1.44
4.88800e-06,1.44
4.88900e-06,1.36
4.89000e-06,1.36
4.89100e-06,1.32
4.89200e-06,1.32
4.89300e-06,1.32
4.89400e-06,1.28
4.89500e-06,1.24
4.89600e-06,1.24
4.89700e-06,1.2
4.89800e-06,1.2
4.89900e-06,1.2
4.90000e-06,1.2
4.90100e-06,1.16
4.90200e-06,1.2
4.90300e-06,1.16
4.90400e-06,1.16
4.90500e-06,1.12
4.90600e-06,1.16
4.90700e-06,1.12
4.90800e-06,1.12
4.90900e-06,1.12
4.91000e-06,1.12
4.91100e-06,1.08
4.91200e-06,1.12
4.91300e-06,1.12
4.91400e-06,1.12
4.91500e-06,1.08
4.91600e-06,1.12
4.91700e-06,1.08
4.91800e-06,1.08
4.91900e-06,1.08
4.92000e-06,1.08
4.92100e-06,1.04
4.92200e-06,1.08
4.92300e-06,1.04
4.92400e-06,1.0
4.92500e-06,1.0
4.92600e-06,0.96
4.92700e-06,0.92
4.92800e-06,0.88
4.92900e-06,0.84
4.93000e-06,0.8
4.93100e-06,0.76
4.93200e-06,0.72
4.93300e-06,0.68
4.93400e-06,0.64
4.93500e-06,0.56
4.93600e-06,0.52
4.93700e-06,0.44
4.93800e-06,0.4
4.93900e-06,0.32
4.94000e-06,0.24
4.94100e-06,0.16
4.94200e-06,0.08
4.94300e-06,-0.0
4.94400e-06,-0.08
4.94500e-06,-0.2
4.94600e-06,-0.28
4.94700e-06,-0.4
4.94800e-06,-0.44
4.94900e-06,-0.56
4.95000e-06,-0.6
4.95100e-06,-0.72
4.95200e-06,-0.8
4.95300e-06,-0.88
4.95400e-06,-0.96
4.95500e-06,-1.04
4.95600e-06,-1.08
4.95700e-06,-1.16
4.95800e-06,-1.24
4.95900e-06,-1.28
4.96000e-06,-1.36
4.96100e-06,-1.44
4.96200e-06,-1.44
4.96300e-06,-1.52
4.96400e-06,-1.56
4.96500e-06,-1.6
4.96600e-06,-1.64
4.96700e-06,-1.64
4.96800e-06,-1.68
4.96900e-06,-1.72
4.97000e-06,-1.72
4.97100e-06,-1.72
4.97200e-06,-1.72
4.97300e-06,-1.72
4.97400e-06,-1.72
4.97500e-06,-1.72
4.97600e-06,-1.72
4.97700e-06,-1.72
4.97800e-06,-1.68
4.97900e-06,-1.68
4.98000e-06,-1.64
4.98100e-06,-1.64
4.98200e-06,-1.56
4.98300e-06,-1.56
4.98400e-06,-1.52
4.98500e-06,-1.52
4.98600e-06,-1.48
4.98700e-06,-1.44
4.98800e-06,-1.44
4.98900e-06,-1.4
4.99000e-06,-1.36
4.99100e-06,-1.32
4.99200e-06,-1.32
4.99300e-06,-1.32
4.99400e-06,-1.32
4.99500e-06,-1.28
4.99600e-06,-1.24
4.99700e-06,-1.2
4.99800e-06,-1.2
4.99900e-06,-1.16
5.00000e-06,-1.2
5.00100e-06,-1.2
5.00200e-06,-1.16
5.00300e-06,-1.16
5.00400e-06,-1.16
5.00500e-06,-1.16
5.00600e-06,-1.16
5.00700e-06,-1.16
5.00800e-06,-1.12
5.00900e-06,-1.16
5.01000e-06,-1.12
5.01100e-06,-1.12
5.01200e-06,-1.12
5.01300e-06,-1.12
5.01400e-06,-1.12
5.01500e-06,-1.12
5.01600e-06,-1.12
5.01700e-06,-1.12
5.01800e-06,-1.12
5.01900e-06,-1.12
5.02000e-06,-1.08
5.02100e-06,-1.08
5.02200e-06,-1.08
5.02300e-06,-1.04
5.02400e-06,-1.0
5.02500e-06,-1.0
5.02600e-06,-0.96
5.02700e-06,-0.92
5.02800e-06,-0.92
5.02900e-06,-0.84
5.03000e-06,-0.8
5.03100e-06,-0.8
5.03200e-06,-0.76
5.03300e-06,-0.68
5.03400e-06,-0.64
5.03500e-06,-0.6
5.03600e-06,-0.52
5.03700e-06,-0.44
5.03800e-06,-0.36
5.03900e-06,-0.32
5.04000e-06,-0.24
5.04100e-06,-0.16
5.04200e-06,-0.08
5.04300e-06,0.04
5.04400e-06,0.08
5.04500e-06,0.16
5.04600e-06,0.28
5.04700e-06,0.36
5.04800e-06,0.48
5.04900e-06,0.52
5.05000e-06,0.64
5.05100e-06,0.72
5.05200e-06,0.8
5.05300e-06,0.84
5.05400e-06,0.92
5.05500e-06,1.0
5.05600e-06,1.08
5.05700e-06,1.16
5.05800e-06,1.24
5.05900e-06,1.28
5.06000e-06,1.32
5.06100e-06,1.4
5.06200e-06,1.48
5.06300e-06,1.52
5.06400e-06,1.56
5.06500e-06,1.6
5.06600e-06,1.64
5.06700e-06,1.68
5.06800e-06,1.72
5.06900e-06,1.72
5.07000e-06,1.72
5.07100e-06,1.72
5.07200e-06,1.72
5.07300e-06,1.72
5.07400e-06,1.72
5.07500e-06,1.72
5.07600e-06,1.72
5.07700e-06,1.72
5.07800e-06,1.68
5.07900e-06,1.64
5.08000e-06,1.64
5.08100e-06,1.6
5.08200e-06,1.56
5.08300e-06,1.56
5.08400e-06,1.52
5.08500e-06,1.48
5.08600e-06,1.44
5.08700e-06,1.44
5.08800e-06,1.44
5.08900e-06,1.36
5.09000e-06,1.36
5.09100e-06,1.36
5.09200e-06,1.32
5.09300e-06,1.32
5.09400e-06,1.28
5.09500e-06,1.24
5.09600e-06,1.24
5.09700e-06,1.24
5.09800e-06,1.24
5.09900e-06,1.2
5.10000e-06,1.2
5.10100e-06,1.2
5.10200e-06,1.16
5.10300e-06,1.16
5.10400e-06,1.16
5.10500e-06,1.12
5.10600e-06,1.12
5.10700e-06,1.12
5.10800e-06,1.12
5.10900e-06,1.12
5.11000e-06,1.16
5.11100e-06,1.12
5.11200e-06,1.16
5.11300e-06,1.12
5.11400e-06,1.12
5.11500e-06,1.08
5.11600e-06,1.12
5.11700e-06,1.08
5.11800e-06,1.12
5.11900e-06,1.08
5.12000e-06,1.08
5.12100e-06,1.08
5.12200e-06,1.08
5.12300e-06,1.04
5.12400e-06,1.0
5.12500e-06,0.96
5.12600e-06,0.96
5.12700e-06,0.92
5.12800e-06,0.92
5.12900e-06,0.84
5.13000e-06,0.84
5.13100e-06,0.76
5.13200e-06,0.72
5.13300e-06,0.68
5.13400e-06,0.64
5.13500e-06,0.56
5.13600e-06,0.52
5.13700e-06,0.44
5.13800e-06,0.36
5.13900e-06,0.32
5.14000e-06,0.24
5.14100e-06,0.12
5.14200e-06,0.08
5.14300e-06,-0.04
5.14400e-06,-0.08
5.14500e-06,-0.2
5.14600e-06,-0.28
5.14700e-06,-0.36
5.14800e-06,-0.44
5.14900e-06,-0.56
5.15000e-06,-0.6
5.15100e-06,-0.72
5.15200e-06,-0.8
5.15300e-06,-0.88
5.15400e-06,-0.96
5.15500e-06,-1.04
5.15600e-06,-1.08
5.15700e-06,-1.16
5.15800e-06,-1.2
5.15900e-06,-1.28
5.16000e-06,-1.36
5.16100e-06,-1.4
5.16200e-06,-1.48
5.16300e-06,-1.52
5.16400e-06,-1.56
5.16500e-06,-1.6
5.16600e-06,-1.64
5.16700e-06,-1.68
5.16800e-06,-1.68
5.16900e-06,-1.68
5.17000e-06,-1.72
5.17100e-06,-1.72
5.17200e-06,-1.72
5.17300e-06,-1.72
5.17400e-06,-1.72
5.17500e-06,-1.72
5.17600e-06,-1.72
5.17700e-06,-1.68
5.17800e-06,-1.68
5.17900e-06,-1.64
5.18000e-06,-1.64
5.18100e-06,-1.64
5.18200e-06,-1.6
5.18300e-06,-1.56
5.18400e-06,-1.52
5.18500e-06,-1.48
5.18600e-06,-1.48
5.18700e-06,-1.44
5.18800e-06,-1.44
5.18900e-06,-1.4
5.19000e-06,-1.36
5.19100e-06,-1.32
5.19200e-06,-1.32
5.19300e-06,-1.28
5.19400e-06,-1.28
5.19500e-06,-1.24
5.19600e-06,-1.24
5.19700e-06,-1.24
5.19800e-06,-1.2
5.19900e-06,-1.2
5.20000e-06,-1.2
5.20100e-06,-1.2
5.20200e-06,-1.2
5.20300e-06,-1.16
5.20400e-06,-1.16
5.20500e-06,-1.16
5.20600e-06,-1.16
5.20700e-06,-1.16
5.20800e-06,-1.12
5.20900e-06,-1.12
5.21000e-06,-1.12
5.21100e-06,-1.12
5.21200e-06,-1.12
5.21300e-06,-1.12
5.21400e-06,-1.12
5.21500e-06,-1.12
5.21600e-06,-1.12
5.21700e-06,-1.08
5.21800e-06,-1.08
5.21900e-06,-1.08
5.22000e-06,-1.08
5.22100e-06,-1.04
5.22200e-06,-1.04
5.22300e-06,-1.04
5.22400e-06,-1.0
5.22500e-06,-0.96
5.22600e-06,-0.96
5.22700e-06,-0.92
5.22800e-06,-0.92
5.22900e-06,-0.88
5.23000e-06,-0.8
5.23100e-06,-0.76
5.23200e-06,-0.72
5.23300e-06,-0.68
5.23400e-06,-0.64
5.23500e-06,-0.56
5.23600e-06,-0.48
5.23700e-06,-0.44
5.23800e-06,-0.36
5.23900e-06,-0.32
5.24000e-06,-0.24
5.24100e-06,-0.16
5.24200e-06,-0.08
5.24300e-06,-0.0
5.24400e-06,0.08
5.24500e-06,0.2
5.24600e-06,0.28
5.24700e-06,0.36
5.24800e-06,0.48
5.24900e-06,0.52
5.25000e-06,0.64
5.25100e-06,0.72
5.25200e-06,0.8
5.25300e-06,0.88
5.25400e-06,0.96
5.25500e-06,1.04
5.25600e-06,1.08
5.25700e-06,1.16
5.25800e-06,1.24
5.25900e-06,1.28
5.26000e-06,1.4
5.26100e-06,1.4
5.26200e-06,1.48
5.26300e-06,1.52
5.26400e-06,1.56
5.26500e-06,1.6
5.26600e-06,1.64
5.26700e-06,1.68
5.26800e-06,1.72
5.26900e-06,1.72
5.27000e-06,1.76
5.27100e-06,1.72
5.27200e-06,1.76
5.27300e-06,1.72
5.27400e-06,1.76
5.27500e-06,1.72
5.27600e-06,1.72
5.27700e-06,1.68
5.27800e-06,1.68
5.27900e-06,1.68
5.28000e-06,1.64
5.28100e-06,1.6
5.28200e-06,1.56
5.28300e-06,1.52
5.28400e-06,1.52
5.28500e-06,1.48
5.28600e-06,1.48
5.28700e-06,1.44
5.28800e-06,1.44
5.28900e-06,1.36
5.29000e-06,1.4
5.29100e-06,1.32
5.29200e-06,1.32
5.29300e-06,1.32
5.29400e-06,1.28
5.29500e-06,1.28
5.29600e-06,1.24
5.29700e-06,1.24
5.29800e-06,1.24
5.29900e-06,1.2
5.30000e-06,1.2
5.30100e-06,1.2
5.30200e-06,1.2
5.30300e-06,1.16
5.30400e-06,1.16
5.30500e-06,1.16
5.30600e-06,1.16
5.30700e-06,1.12
5.30800e-06,1.12
5.30900e-06,1.12
5.31000e-06,1.12
5.31100e-06,1.12
5.31200e-06,1.12
5.31300e-06,1.12
5.31400e-06,1.12
5.31500e-06,1.12
5.31600e-06,1.12
5.31700e-06,1.12
5.31800e-06,1.08
5.31900e-06,1.08
5.32000e-06,1.08
5.32100e-06,1.08
5.32200e-06,1.08
5.32300e-06,1.04
5.32400e-06,1.04
5.32500e-06,1.0
5.32600e-06,1.0
5.32700e-06,0.92
5.32800e-06,0.92
5.32900e-06,0.88
5.33000e-06,0.84
5.33100e-06,0.76
5.33200e-06,0.76
5.33300e-06,0.68
5.33400e-06,0.64
5.33500e-06,0.56
5.33600e-06,0.52
5.33700e-06,0.44
5.33800e-06,0.4
5.33900e-06,0.32
5.34000e-06,0.24
5.34100e-06,0.16
5.34200e-06,0.08
5.34300e-06,-0.0
5.34400e-06,-0.08
5.34500e-06,-0.2
5.34600e-06,-0.28
5.34700e-06,-0.4
5.34800e-06,-0.44
5.34900e-06,-0.56
5.35000e-06,-0.64
5.35100e-06,-0.72
5.35200e-06,-0.8
5.35300e-06,-0.84
5.35400e-06,-0.96
5.35500e-06,-1.0
5.35600e-06,-1.08
5.35700e-06,-1.16
5.35800e-06,-1.24
5.35900e-06,-1.32
5.36000e-06,-1.36
5.36100e-06,-1.4
5.36200e-06,-1.48
5.36300e-06,-1.52
5.36400e-06,-1.56
5.36500e-06,-1.6
5.36600e-06,-1.64
5.36700e-06,-1.68
5.36800e-06,-1.68
5.36900e-06,-1.68
5.37000e-06,-1.72
5.37100e-06,-1.72
5.37200e-06,-1.72
5.37300e-06,-1.76
5.37400e-06,-1.72
5.37500e-06,-1.72
5.37600e-06,-1.72
5.37700e-06,-1.68
5.37800e-06,-1.64
5.37900e-06,-1.64
5.38000e-06,-1.64
5.38100e-06,-1.6
5.38200e-06,-1.56
5.38300e-06,-1.56
5.38400e-06,-1.52
5.38500e-06,-1.48
5.38600e-06,-1.44
5.38700e-06,-1.44
5.38800e-06,-1.44
5.38900e-06,-1.4
5.39000e-06,-1.36
5.39100e-06,-1.36
5.39200e-06,-1.32
5.39300e-06,-1.32
5.39400e-06,-1.28
5.39500e-06,-1.28
5.39600e-06,-1.24
5.39700e-06,-1.2
5.39800e-06,-1.2
5.39900e-06,-1.2
5.40000e-06,-1.2
5.40100e-06,-1.2
5.40200e-06,-1.16
5.40300e-06,-1.16
5.40400e-06,-1.16
5.40500e-06,-1.16
5.40600e-06,-1.16
5.40700e-06,-1.16
5.40800e-06,-1.16
5.40900e-06,-1.16
5.41000e-06,-1.12
5.41100e-06,-1.16
5.41200e-06,-1.12
5.41300e-06,-1.12
5.41400e-06,-1.12
5.41500e-06,-1.12
5.41600e-06,-1.12
5.41700e-06,-1.12
5.41800e-06,-1.12
5.41900e-06,-1.12
5.42000e-06,-1.08
5.42100e-06,-1.08
5.42200e-06,-1.04
5.42300e-06,-1.04
5.42400e-06,-1.0
5.42500e-06,-1.0
5.42600e-06,-1.0
5.42700e-06,-0.92
5.42800e-06,-0.88
5.42900e-06,-0.88
5.43000e-06,-0.84
5.43100e-06,-0.76
5.43200e-06,-0.72
5.43300e-06,-0.68
5.43400e-06,-0.64
5.43500e-06,-0.56
5.43600e-06,-0.48
5.43700e-06,-0.44
5.43800e-06,-0.36
5.43900e-06,-0.32
5.44000e-06,-0.2
5.44100e-06,-0.16
5.44200e-06,-0.04
5.44300e-06,0.04
5.44400e-06,0.12
5.44500e-06,0.2
5.44600e-06,0.28
5.44700e-06,0.36
5.44800e-06,0.48
5.44900e-06,0.52
5.45000e-06,0.64
5.45100e-06,0.72
5.45200e-06,0.8
5.45300e-06,0.84
5.45400e-06,0.96
5.45500e-06,1.0
5.45600e-06,1.12
5.45700e-06,1.16
5.45800e-06,1.2
5.45900e-06,1.28
5.46000e-06,1.36
5.46100e-06,1.4
5.46200e-06,1.48
5.46300e-06,1.52
5.46400e-06,1.56
5.46500e-06,1.6
5.46600e-06,1.6
5.46700e-06,1.64
5.46800e-06,1.72
5.46900e-06,1.72
5.47000e-06,1.72
5.47100e-06,1.72
5.47200e-06,1.72
5.47300e-06,1.72
5.47400e-06,1.72
5.47500e-06,1.72
5.47600e-06,1.72
5.47700e-06,1.68
5.47800e-06,1.68
5.47900e-06,1.64
5.48000e-06,1.64
5.48100e-06,1.6
5.48200e-06,1.6
5.48300e-06,1.52
5.48400e-06,1.52
5.48500e-06,1.48
5.48600e-06,1.48
5.48700e-06,1.44
5.48800e-06,1.44
5.48900e-06,1.36
5.49000e-06,1.36
5.49100e-06,1.36
5.49200e-06,1.32
5.49300e-06,1.32
5.49400e-06,1.28
5.49500e-06,1.24
5.49600e-06,1.24
5.49700e-06,1.24
5.49800e-06,1.24
5.49900e-06,1.2
5.50000e-06,1.2
5.50100e-06,1.16
5.50200e-06,1.2
5.50300e-06,1.16
5.50400e-06,1.16
5.50500e-06,1.16
5.50600e-06,1.16
5.50700e-06,1.16
5.50800e-06,1.12
5.50900e-06,1.12
5.51000e-06,1.12
5.51100e-06,1.12
5.51200e-06,1.12
5.51300e-06,1.12
5.51400e-06,1.12
5.51500e-06,1.08
5.51600e-06,1.12
5.51700e-06,1.08
5.51800e-06,1.12
5.51900e-06,1.08
5.52000e-06,1.08
5.52100e-06,1.04
5.52200e-06,1.04
5.52300e-06,1.04
5.52400e-06,1.0
5.52500e-06,1.0
5.52600e-06,0.96
5.52700e-06,0.92
5.52800e-06,0.88
5.52900e-06,0.84
5.53000e-06,0.84
5.53100e-06,0.76
5.53200e-06,0.72
5.53300e-06,0.68
5.53400e-06,0.64
5.53500e-06,0.56
5.53600e-06,0.48
5.53700e-06,0.4
5.53800e-06,0.36
5.53900e-06,0.28
5.54000e-06,0.24
5.54100e-06,0.12
5.54200e-06,0.04
5.54300e-06,-0.0
5.54400e-06,-0.08
5.54500e-06,-0.2
5.54600e-06,-0.28
5.54700e-06,-0.4
5.54800e-06,-0.48
5.54900e-06,-0.56
5.55000e-06,-0.64
5.55100e-06,-0.72
5.55200e-06,-0.76
5.55300e-06,-0.84
5.55400e-06,-0.96
5.55500e-06,-1.0
5.55600e-06,-1.08
5.55700e-06,-1.16
5.55800e-06,-1.24
5.55900e-06,-1.28
5.56000e-06,-1.32
5.56100e-06,-1.4
5.56200e-06,-1.48
5.56300e-06,-1.52
5.56400e-06,-1.52
5.56500e-06,-1.6
5.56600e-06,-1.6
5.56700e-06,-1.64
5.56800e-06,-1.68
5.56900e-06,-1.72
5.57000e-06,-1.72
5.57100e-06,-1.72
5.57200e-06,-1.72
5.57300e-06,-1.72
5.57400e-06,-1.72
5.57500e-06,-1.72
5.57600e-06,-1.68
5.57700e-06,-1.68
5.57800e-06,-1.68
5.57900e-06,-1.68
5.58000e-06,-1.64
5.58100e-06,-1.64
5.58200e-06,-1.6
5.58300e-06,-1.56
5.58400e-06,-1.52
5.58500e-06,-1.48
5.58600e-06,-1.48
5.58700e-06,-1.44
5.58800e-06,-1.4
5.58900e-06,-1.4
5.59000e-06,-1.36
5.59100e-06,-1.36
5.59200e-06,-1.32
5.59300e-06,-1.32
5.59400e-06,-1.28
5.59500e-06,-1.28
5.59600e-06,-1.24
5.59700e-06,-1.24
5.59800e-06,-1.24
5.59900e-06,-1.2
5.60000e-06,-1.2
5.60100e-06,-1.2
5.60200e-06,-1.16
5.60300e-06,-1.16
5.60400e-06,-1.16
5.60500e-06,-1.16
5.60600e-06,-1.16
5.60700e-06,-1.16
5.60800e-06,-1.12
5.60900e-06,-1.12
5.61000e-06,-1.12
5.61100e-06,-1.12
5.61200e-06,-1.08
5.61300e-06,-1.08
5.61400e-06,-1.08
5.61500e-06,-1.08
5.61600e-06,-1.12
5.61700e-06,-1.08
5.61800e-06,-1.12
5.61900e-06,-1.08
5.62000e-06,-1.08
5.62100e-06,-1.08
5.62200e-06,-1.04
5.62300e-06,-1.04
5.62400e-06,-1.0
5.62500e-06,-1.0
5.62600e-06,-0.96
5.62700e-06,-0.92
5.62800e-06,-0.88
5.62900e-06,-0.84
5.63000e-06,-0.84
5.63100e-06,-0.76
5.63200e-06,-0.72
5.63300e-06,-0.68
5.63400e-06,-0.64
5.63500e-06,-0.6
5.63600e-06,-0.52
5.63700e-06,-0.48
